areasymbol,musym,muname,mukind,comppct_l,comppct_h,compname,compkind,runoff,tfact,wei,weg,erocl,soilslippot,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,cokey,slopelen_r,reannualpr_r,esrisymbology,kffact,mukey,Shape_Length,Shape_Area,mukey_cokey
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,640.382396416100391,12025.439822186761376,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,336.851729099993122,4255.653592324026249,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,3297.493682153673490,109003.672093212808250,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,445.097315796393787,4047.387371504203657,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,444.748964558691625,6249.466937053257425,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2685.064118092110675,49438.830145538675424,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2172.471992827203849,48753.416251373440900,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,501.144740142177966,11537.685720529749233,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,735.485102053719402,12511.179308513386786,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,381.899646040537561,8225.762376661008602,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1986.106728485900021,49888.900944381013687,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,495.217133618025514,5889.641042321743043,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,373.353564483951970,4619.045238570958645,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,574.881673351675772,10227.030800278815150,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1126.165257279276148,35917.055310876901785,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,445.201719248688448,9203.354032643106621,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1315.184527607147857,25758.646118756652868,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,213.269219257706055,1352.492908742992086,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,716.373858997081584,8778.990921768847329,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1339.381879812874331,28098.685721739580913,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,645.188846753916437,13716.060586075685933,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,915.621348290454989,6450.224486768543102,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2145.200892110209679,53185.160588109531091,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2771.733104624768202,61275.692397052051092,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,405.693810829947779,6995.481185861968697,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,916.905914862435111,10792.659320652239330,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,541.098048526363868,9415.749525792349232,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2239.720412400998157,102624.483299624000210,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,938.956069067892486,37355.484649540121609,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,6797.881046810239241,231922.006345196772600,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1384.293490832350926,40267.539464554720325,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,774.762930115923041,10403.497957295539891,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,215.833407844437232,1852.524236023616368,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,622.424148901326475,8558.515531441486019,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,415.631487104994392,12605.377705055409024,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,262.085270021021358,2801.909984051145329,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,182.623833589652349,1340.451602356508602,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,122.123362296232457,765.175804186494133,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1127.671008340344088,19623.008620391272416,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,239.456578693381402,2253.309928648784535,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,290.783037272818888,3132.091444971845249,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,784.774361067200516,9420.093560756758961,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1298.853314293556423,20505.720483500535920,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,506.912538776770361,7229.644298030848404,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,2300.038244630628014,106271.165493652209989,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,376.621124626911069,3299.854051946402251,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,284.393284309753653,2167.467858253169652,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,468.433188816403174,4144.108057830531834,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,254.937957819274288,3596.325052356973174,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,785.142668338545946,16906.223945442929107,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,827.976241009370369,7335.924520142312758,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,3011.830365106474346,43207.515669216409151,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,506.867147455528141,5543.751859567471001,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1302.746665920494934,30867.753292701185273,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,1547.433601794090691,45793.345460712036584,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,726.253896501446320,11411.544643518474913,461503_25787652
CA612,658,"Bonneyridge-Chawanakee-Rock outcrop , 15 to 30 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787652,,,Inceptisols,0.259999990463257,461503,306.896298215031322,3354.398827722985061,461503_25787652
